2025-11-27 16:37:11,465 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from _X2_8fde6746_X0_3-1
2025-11-27 16:37:11,465 INFO  ExportHelperExtension.cs: 1136 - Found 29 in _X2_8fde6746_X0_3-1
2025-11-27 16:37:11,465 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in _X2_8fde6746_X0_3-1
2025-11-27 16:37:11,466 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from _X2_8fde6746_X0_6-1
2025-11-27 16:37:11,467 INFO  ExportHelperExtension.cs: 1136 - Found 28 in _X2_8fde6746_X0_6-1
2025-11-27 16:37:11,468 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in _X2_8fde6746_X0_6-1
2025-11-27 16:37:11,468 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ÁùÎ¬Á¦--¸ü¸Ä20221108-1
2025-11-27 16:37:11,469 INFO  ExportHelperExtension.cs: 1136 - Found 30 in ÁùÎ¬Á¦--¸ü¸Ä20221108-1
2025-11-27 16:37:11,470 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ÁùÎ¬Á¦--¸ü¸Ä20221108-1
2025-11-27 16:37:12,181 INFO  SwAddin.cs: 339 - Loading config tree
2025-11-27 16:37:12,191 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2025-11-27 16:37:12,218 INFO  SwAddin.cs: 344 - Showing property manager
2025-11-27 16:37:16,856 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-27 16:37:23,292 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-27 16:37:46,918 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-27 16:37:48,377 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-27 16:37:50,213 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-27 16:38:15,306 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-27 16:38:23,719 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-27 16:38:25,284 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-27 16:38:27,390 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-27 16:38:48,781 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-27 16:39:10,391 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-27 16:39:11,885 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-27 16:39:15,080 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-27 16:39:20,055 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-27 16:39:41,151 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-27 16:39:43,741 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-27 16:39:47,095 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-27 16:39:50,842 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-27 16:39:57,558 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-27 16:40:00,038 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-27 16:40:14,504 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-27 16:40:31,952 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-27 16:40:41,899 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-27 16:40:43,889 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-27 16:40:59,300 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-27 16:41:30,447 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2025-11-27 16:41:31,376 INFO  ExportHelperExtension.cs: 347 - Creating joint link_1
2025-11-27 16:41:33,064 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child link_1 failed
2025-11-27 16:41:33,366 INFO  ExportHelperExtension.cs: 347 - Creating joint link_2
2025-11-27 16:41:33,384 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent link_1 to child link_2 failed
2025-11-27 16:41:33,548 INFO  ExportHelperExtension.cs: 347 - Creating joint link_3
2025-11-27 16:41:33,585 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent link_2 to child link_3 failed
2025-11-27 16:41:33,750 INFO  ExportHelperExtension.cs: 347 - Creating joint link_4
2025-11-27 16:41:33,770 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent link_3 to child link_4 failed
2025-11-27 16:41:34,026 INFO  ExportHelperExtension.cs: 347 - Creating joint link_5
2025-11-27 16:41:34,060 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent link_4 to child link_5 failed
2025-11-27 16:41:34,134 INFO  ExportHelperExtension.cs: 347 - Creating joint link_6
2025-11-27 16:41:34,183 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent link_5 to child link_6 failed
2025-11-27 16:41:34,477 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from RML63III-B.SLDASM
2025-11-27 16:41:34,486 INFO  ExportHelperExtension.cs: 1136 - Found 63 in RML63III-B.SLDASM
2025-11-27 16:41:34,486 INFO  ExportHelperExtension.cs: 1145 - Found 7 features of type [CoordSys] in RML63III-B.SLDASM
2025-11-27 16:41:34,487 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-11-27 16:41:34,487 INFO  ExportHelperExtension.cs: 1160 - 9 components to check
2025-11-27 16:41:34,492 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from _X2_8fde6746_X0_1-1
2025-11-27 16:41:34,502 INFO  ExportHelperExtension.cs: 1136 - Found 28 in _X2_8fde6746_X0_1-1
2025-11-27 16:41:34,502 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in _X2_8fde6746_X0_1-1
2025-11-27 16:41:34,503 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from _X2_8fde6746_X0_5-1
2025-11-27 16:41:34,503 INFO  ExportHelperExtension.cs: 1136 - Found 29 in _X2_8fde6746_X0_5-1
2025-11-27 16:41:34,504 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in _X2_8fde6746_X0_5-1
2025-11-27 16:41:34,504 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from _X2_8fde6746_X0_4-1
2025-11-27 16:41:34,504 INFO  ExportHelperExtension.cs: 1136 - Found 30 in _X2_8fde6746_X0_4-1
2025-11-27 16:41:34,505 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in _X2_8fde6746_X0_4-1
2025-11-27 16:41:34,505 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from _X2_672b7aef6cd551704ef6_X0_ _X2_65b968484e00_X0_-1
2025-11-27 16:41:34,505 INFO  ExportHelperExtension.cs: 1136 - Found 28 in _X2_672b7aef6cd551704ef6_X0_ _X2_65b968484e00_X0_-1
2025-11-27 16:41:34,506 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in _X2_672b7aef6cd551704ef6_X0_ _X2_65b968484e00_X0_-1
2025-11-27 16:41:34,506 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from _X2_8fde6746_X0_2-1
2025-11-27 16:41:34,507 INFO  ExportHelperExtension.cs: 1136 - Found 28 in _X2_8fde6746_X0_2-1
2025-11-27 16:41:34,507 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in _X2_8fde6746_X0_2-1
2025-11-27 16:41:34,507 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 6fb-1
2025-11-27 16:41:34,508 INFO  ExportHelperExtension.cs: 1136 - Found 28 in 6fb-1
2025-11-27 16:41:34,508 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 6fb-1
2025-11-27 16:41:34,509 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from _X2_8fde6746_X0_3-1
2025-11-27 16:41:34,509 INFO  ExportHelperExtension.cs: 1136 - Found 29 in _X2_8fde6746_X0_3-1
2025-11-27 16:41:34,509 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in _X2_8fde6746_X0_3-1
2025-11-27 16:41:34,510 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from _X2_8fde6746_X0_6-1
2025-11-27 16:41:34,510 INFO  ExportHelperExtension.cs: 1136 - Found 28 in _X2_8fde6746_X0_6-1
2025-11-27 16:41:34,510 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in _X2_8fde6746_X0_6-1
2025-11-27 16:41:34,511 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ÁùÎ¬Á¦--¸ü¸Ä20221108-1
2025-11-27 16:41:34,511 INFO  ExportHelperExtension.cs: 1136 - Found 30 in ÁùÎ¬Á¦--¸ü¸Ä20221108-1
2025-11-27 16:41:34,511 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in ÁùÎ¬Á¦--¸ü¸Ä20221108-1
2025-11-27 16:41:34,512 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from RML63III-B.SLDASM
2025-11-27 16:41:34,512 INFO  ExportHelperExtension.cs: 1136 - Found 63 in RML63III-B.SLDASM
2025-11-27 16:41:34,513 INFO  ExportHelperExtension.cs: 1145 - Found 6 features of type [RefAxis] in RML63III-B.SLDASM
2025-11-27 16:41:34,513 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-11-27 16:41:34,513 INFO  ExportHelperExtension.cs: 1160 - 9 components to check
2025-11-27 16:41:34,514 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from _X2_8fde6746_X0_1-1
2025-11-27 16:41:34,514 INFO  ExportHelperExtension.cs: 1136 - Found 28 in _X2_8fde6746_X0_1-1
2025-11-27 16:41:34,514 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in _X2_8fde6746_X0_1-1
2025-11-27 16:41:34,515 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from _X2_8fde6746_X0_5-1
2025-11-27 16:41:34,515 INFO  ExportHelperExtension.cs: 1136 - Found 29 in _X2_8fde6746_X0_5-1
2025-11-27 16:41:34,515 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in _X2_8fde6746_X0_5-1
2025-11-27 16:41:34,516 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from _X2_8fde6746_X0_4-1
2025-11-27 16:41:34,516 INFO  ExportHelperExtension.cs: 1136 - Found 30 in _X2_8fde6746_X0_4-1
2025-11-27 16:41:34,516 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in _X2_8fde6746_X0_4-1
2025-11-27 16:41:34,517 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from _X2_672b7aef6cd551704ef6_X0_ _X2_65b968484e00_X0_-1
2025-11-27 16:41:34,517 INFO  ExportHelperExtension.cs: 1136 - Found 28 in _X2_672b7aef6cd551704ef6_X0_ _X2_65b968484e00_X0_-1
2025-11-27 16:41:34,517 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in _X2_672b7aef6cd551704ef6_X0_ _X2_65b968484e00_X0_-1
2025-11-27 16:41:34,518 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from _X2_8fde6746_X0_2-1
2025-11-27 16:41:34,518 INFO  ExportHelperExtension.cs: 1136 - Found 28 in _X2_8fde6746_X0_2-1
2025-11-27 16:41:34,519 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in _X2_8fde6746_X0_2-1
2025-11-27 16:41:34,519 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 6fb-1
2025-11-27 16:41:34,519 INFO  ExportHelperExtension.cs: 1136 - Found 28 in 6fb-1
2025-11-27 16:41:34,520 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 6fb-1
2025-11-27 16:41:34,520 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from _X2_8fde6746_X0_3-1
2025-11-27 16:41:34,520 INFO  ExportHelperExtension.cs: 1136 - Found 29 in _X2_8fde6746_X0_3-1
2025-11-27 16:41:34,521 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in _X2_8fde6746_X0_3-1
2025-11-27 16:41:34,521 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from _X2_8fde6746_X0_6-1
2025-11-27 16:41:34,521 INFO  ExportHelperExtension.cs: 1136 - Found 28 in _X2_8fde6746_X0_6-1
2025-11-27 16:41:34,522 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in _X2_8fde6746_X0_6-1
2025-11-27 16:41:34,522 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ÁùÎ¬Á¦--¸ü¸Ä20221108-1
2025-11-27 16:41:34,522 INFO  ExportHelperExtension.cs: 1136 - Found 30 in ÁùÎ¬Á¦--¸ü¸Ä20221108-1
2025-11-27 16:41:34,523 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ÁùÎ¬Á¦--¸ü¸Ä20221108-1
2025-11-27 16:41:34,603 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-27 16:46:23,655 INFO  AssemblyExportForm.cs: 253 - Completing URDF export
2025-11-27 16:46:23,677 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
